id,segment,gamecategory,subgamecategory,bundle,created,shift,oblast,city,os,osv,segment_predict
26248,4,Games,Puzzle,com.stormiq.brain,2021-09-15 19:32:20,MSK,Москва,Москва,android,9.0,5
25923,4,,,com.casual.impostor.smasher,2021-07-05 16:50:30,MSK+4,Красноярский край,Норильск,android,10.0.0,4
26257,4,,,com.my.hc.rpg.kingdom.simulator,2021-07-05 11:11:58,MSK,Москва,Москва,android,10.0.0,3
26259,3,Games,Puzzle,puzzle.blockpuzzle.cube.relax,2021-08-04 21:27:51,MSK,Санкт-Петербург,Санкт-Петербург,android,10.0,3
26261,1,Games,Puzzle,1453411110,2021-07-05 09:48:54,MSK,Москва,Москва,ios,14.6,5
25924,4,,,com.ohmgames.richtopoor,2021-08-04 14:44:56,MSK+1,Самарская область,Самара,android,10.0.0,3
25931,4,,,com.hyperbeard.adorablehome,2021-08-02 22:46:03,MSK,Ярославская область,Ярославль,android,10.0.0,5
26283,4,,,com.openmygame.games.android.wordsearchsea,2021-07-05 09:13:50,MSK+2,Свердловская область,Екатеринбург,Android,9,3
25932,4,Games,Word,com.fugo.wow,2021-07-07 16:56:03,MSK,Воронежская область,Воронеж,android,9.0,5
25934,5,,,ru.ok.android,2021-09-18 09:09:28,MSK+4,Кемеровская область,Киселёвск,Android,10,3
26306,5,Games,Action,com.Upperpik.HairChallenge,2021-09-20 18:48:25,MSK+1,Самарская область,Самара,android,10.0,4
25944,2,,,com.openmygame.games.android.wordpizza,2021-09-15 14:36:45,MSK,Москва,Москва,Android,10,3
26313,5,,,com.roblocraft.free.robux.rpin,2021-09-16 07:39:22,MSK+4,Красноярский край,Красноярск,android,8.1.0,4
25952,5,Games,Card,com.pokergame.solitairefree,2021-08-03 09:47:28,MSK,Москва,Москва,android,10.0,4
26330,3,Lifestyle,None,351331194,2021-07-09 11:30:00,MSK,Москва,Москва,ios,14.6,3
26342,3,Games,Puzzle,com.bigfishgames.mergetalesgoog,2021-08-07 07:09:09,MSK+3,Алтайский край,Барнаул,android,8.0.0,3
26343,2,Games,Puzzle,com.gma.ball.sort.color.water.puzzle,2021-09-17 12:46:37,MSK+1,Самарская область,Самара,android,10.0,3
25953,5,,,jp.ne.ibis.ibispaintx.app,2021-08-02 15:40:20,MSK+2,Оренбургская область,Оренбург,android,9,5
26352,4,,,com.playstrom.bob,2021-08-02 05:07:26,MSK+4,Кемеровская область,Междуреченск,android,10.0.0,3
25955,4,Games,Puzzle,com.smallgiantgames.empires,2021-07-11 18:07:54,,,,android,10.0,4
26366,3,,,freeplay.crowdrun.com,2021-07-11 14:58:39,MSK,Чечня,Грозный,android,10.0.0,5
26367,4,Games,Sports,com.ea.gp.fifamobile,2021-08-03 15:41:54,MSK+3,Новосибирская область,Новосибирск,android,11.0,3
25956,5,,,com.fungames.blockcraft,2021-08-02 13:36:21,MSK,Краснодарский край,Краснодар,Android,10,4
25960,5,Games,Simulation,com.yourstoryinteractive.sails.pirate.adventure,2021-08-04 12:47:20,MSK,Краснодарский край,Краснодар,android,10.0,3
26388,3,Games,Arcade,com.halfbrick.jetpackjoyride,2021-07-11 12:23:04,,,,android,10.0,5
25961,4,,,com.actionfit.ruins01,2021-08-04 21:24:10,MSK+2,Свердловская область,Екатеринбург,android,10.0.0,3
25970,5,Games,Puzzle,com.HyperMonkGames.ParkingTow,2021-09-18 07:35:19,MSK+2,Свердловская область,Нижний Тагил,android,8.0.0,5
25987,5,Applications,Dating,ru.photostrana.mobile,2021-08-03 12:17:31,MSK,Краснодарский край,Краснодар,android,8.1.0,5
26403,5,Games,Puzzle,com.games.joinblocks,2021-08-05 08:24:25,MSK+2,Пермский край,Пермь,android,10.0,4
26415,4,,,com.colobolo.chainball,2021-08-02 22:29:53,MSK,Татарстан,Казань,android,11.0.0,3
26420,2,Games,Sports,eu.nordeus.topeleven.android,2021-09-16 20:50:10,MSK,Краснодарский край,,android,11.0,5
26423,3,,,com.openmygame.games.android.wordpizza,2021-07-05 20:42:48,MSK,Краснодарский край,Краснодар,Android,9,5
26438,3,Games,Puzzle,com.matchington.mansion,2021-09-18 11:59:50,MSK,Владимирская область,Муром,android,10.0,4
26446,3,Games,Puzzle,com.bigcake.android.mergemania,2021-08-03 06:24:01,MSK+3,Алтай,Горно-Алтайск,android,10.0,4
26450,4,Games,Casual,1544706956,2021-07-11 14:11:11,MSK,Москва,Москва,ios,14.6,4
26454,5,Applications,Tools,com.toitoivoi.autoclick,2021-09-15 12:09:00,MSK+2,Свердловская область,Екатеринбург,android,11.0,3
26455,4,Games,Trivia,com.xmonetize.quizzland,2021-08-02 19:15:55,MSK+2,Башкортостан,Уфа,android,11.0,5
26456,5,Games,Puzzle,com.smallgiantgames.empires,2021-08-02 14:29:01,MSK,Воронежская область,Воронеж,android,9.0,4
26474,5,Games,Casual,com.sukhavati.gotoplaying.bubble.BubbleShooter.mint,2021-08-04 14:28:11,MSK+6,Амурская область,Благовещенск,android,10.0,3
26475,3,,,com.fingerlab.word.blockpuzzles,2021-07-09 15:21:34,MSK,Москва,Москва,android,10.0.0,4
26484,4,,,com.iposedon.bricksbreakerballs,2021-07-05 13:41:45,MSK+2,Свердловская область,Екатеринбург,Android,10,3
26485,4,,,com.fugo.wow,2021-07-06 21:19:44,MSK,Краснодарский край,Краснодар,Android,11.0.0,3
26495,4,,,com.outfit7.mytalkingangela2,2021-08-03 14:23:47,MSK+2,Башкортостан,Мелеуз,Android,10,3
25990,5,Games,Action,com.axlebolt.standoff2,2021-08-03 10:08:45,MSK+2,Свердловская область,Екатеринбург,android,10.0,4
25991,3,Games,Card,647804489,2021-07-09 00:14:13,MSK-1,Калининградская область,Калининград,ios,14.6,4
26665,5,Games,Arcade,com.ubisoft.hungrysharkworld,2021-09-15 12:24:56,MSK,Москва,Москва,android,8.0.0,5
26501,5,Games,Puzzle,sudoku.puzzle.free.game.brain,2021-08-04 08:33:37,MSK+2,Свердловская область,Екатеринбург,android,11.0,3
26525,3,Games,Puzzle,com.playstrom.dop2,2021-07-08 15:49:34,MSK+2,Свердловская область,Екатеринбург,android,10.0,3
26526,2,Games,Puzzle,com.nevogames.iwitch,2021-09-15 22:55:07,MSK,Татарстан,Казань,android,9.0,3
26527,5,,,com.wMessengerPlus2021_13264727,2021-08-06 07:09:05,MSK,Санкт-Петербург,Санкт-Петербург,android,10,4
26550,3,,,net.wargaming.wot.blitz,2021-08-06 06:57:26,MSK+2,Свердловская область,Екатеринбург,android,9.0.0,3
26553,3,Games,Casual,com.Seriously.BestFiends,2021-07-11 08:09:18,,,,android,8.0.0,4
26670,5,,,com.MadOut.BIG,2021-09-16 06:42:37,MSK,Москва,Москва,Android,9,4
26678,3,,,gas.station,2021-07-05 13:18:58,MSK,Краснодарский край,Краснодар,android,8.1.0,4
26568,4,Games,Action,com.Upperpik.HairChallenge,2021-08-04 18:18:11,MSK,Дагестан,Махачкала,android,7.1,3
26576,4,Games,Puzzle,com.my.zen,2021-08-02 13:22:10,MSK,Санкт-Петербург,Санкт-Петербург,android,10.0,4
26586,5,,,com.noob.vs.pro.hacker.block.lucky.one.level.jailbreak,2021-08-03 12:41:40,MSK,Нижегородская область,Нижний Новгород,android,10.0.0,4
26681,4,,,840919914,2021-09-18 13:59:38,MSK,Нижегородская область,Нижний Новгород,ios,14.7.1,3
26600,3,,,com.outfit7.mytalkingangelafree,2021-07-05 05:54:09,,,,android,8.1.0,5
26683,3,Games,Simulation,com.cdgames.fidget3d,2021-07-11 21:05:49,MSK,Москва,Москва,android,9.0,4
26604,3,,,com.wb.goog.mkx,2021-09-16 07:25:41,MSK+3,Алтайский край,Барнаул,android,11.0.0,5
26605,4,,,com.amanotes.pamacolorhop,2021-07-08 20:33:32,MSK,Тульская область,Тула,android,10.0.0,5
26606,5,Games,Puzzle,com.loop.matchtile3d,2021-09-16 09:30:12,,,,android,8.1.0,3
26608,5,Games,Role Playing,1300588558,2021-08-04 08:19:33,MSK,Москва,Москва,ios,12.4.1,3
26609,4,,,com.marulgames.wordsurf,2021-07-08 15:33:22,MSK,Санкт-Петербург,Санкт-Петербург,Android,10.0.0,3
26694,5,Games,Card,com.pokergame.solitairefree,2021-08-04 14:40:28,MSK,Москва,Москва,android,7.0,4
26702,4,,,com.outfit7.mytalkingangela2,2021-08-05 23:07:41,MSK,Ростовская область,Ростов-на-Дону,Android,10,5
26627,4,,,io.state.fight,2021-08-04 10:37:28,MSK,Москва,Москва,android,10.0.0,4
26723,3,,,com.sandboxol.blockymods,2021-09-18 12:01:50,MSK+6,Забайкальский Край,Чита,android,8.1.0,4
26651,5,Games,Action,com.axlebolt.standoff2,2021-08-04 15:06:39,MSK,Московская область,Мытищи,android,10.0,5
26896,3,,,com.supergame.ohmycar,2021-08-03 23:35:01,MSK,Курская область,Курск,android,10.0.0,3
26727,5,Games,Puzzle,1369521645,2021-09-16 03:00:46,MSK,Дагестан,Махачкала,ios,13.3,4
26907,3,,,com.sablostudio.dig.tycoon.idle.game,2021-07-05 06:34:33,MSK+7,Хабаровский край,Хабаровск,android,10.0.0,5
26910,5,,,com.aldagames.zombieshooter,2021-08-03 09:06:30,MSK,Краснодарский край,Туапсе,android,8.0.0,5
26912,4,,,com.lockwoodpublishing.avakinlife,2021-07-11 04:56:54,MSK+7,Приморский край,Владивосток,Android,8.1.0,5
26728,4,,,com.outfit7.mytalkingangela2,2021-08-03 06:28:22,MSK,Ленинградская область,Тихвин,Android,9,5
26923,3,,,com.my.ffs.simulator.americandad,2021-09-19 19:09:53,MSK,Москва,Москва,android,11.0.0,5
26928,3,Games,Strategy,net.wargaming.wot.blitz,2021-08-05 13:58:32,MSK+2,Свердловская область,Екатеринбург,android,10.0,5
26731,4,Games,Word,com.fugo.wow,2021-08-02 03:59:05,MSK+4,Красноярский край,Красноярск,android,10.0,3
26742,2,,,com.openmygame.games.android.wordpizza,2021-09-16 10:18:54,MSK,Ростовская область,Ростов-на-Дону,Android,8.0.0,4
26940,4,Games,Simulation,com.yourstoryinteractive.sails.pirate.adventure,2021-07-09 22:01:04,MSK,Ивановская область,Комсомольск,android,11.0,3
26754,4,Games,Casual,com.playrix.gardenscapes,2021-07-05 21:02:35,MSK,Санкт-Петербург,Санкт-Петербург,android,10.0,4
26945,5,,,com.orangeapps.piratetreasure,2021-08-04 13:56:48,MSK+2,Свердловская область,Екатеринбург,android,9,4
26950,5,,,com.gamebasics.osm,2021-08-04 12:17:08,MSK,Москва,Москва,android,9.0.0,3
26772,5,Games,Sports,1094930513,2021-08-03 14:29:22,MSK,Краснодарский край,Краснодар,ios,12.3,5
26992,5,,,com.netmarble.nanagb,2021-08-03 02:24:08,MSK,Волгоградская область,Волгоград,android,10.0.0,3
27002,5,Games,Card,370339723,2021-08-02 14:28:40,MSK,Нижегородская область,Нижний Новгород,ios,12.5.4,1
27010,3,,,com.nexters.herowars,2021-07-09 22:19:55,MSK,Москва,Москва,android,10.0.0,5
27026,3,Education,None,570060128,2021-07-11 06:56:32,MSK,Ростовская область,Ростов-на-Дону,ios,14.6,5
27061,2,Games,Simulation,com.hollowdogs.stonegrinder,2021-09-17 09:05:27,MSK+4,Кемеровская область,Новокузнецк,android,10.0,5
26774,5,Games,Action,1160056295,2021-09-19 20:59:04,MSK,Санкт-Петербург,Санкт-Петербург,ios,14.4,4
27070,3,Applications,Entertainment,video.reface.app,2021-09-19 18:57:56,,Коми,Сыктывкар,android,11.0,3
27073,3,Games,Puzzle,com.digitalkingdom.makeover,2021-08-06 20:24:01,,,,android,9.0,5
26778,3,Applications,Tools,com.avast.android.mobilesecurity,2021-07-06 22:25:18,MSK,Рязанская область,Рязань,android,7.1,5
27093,5,Games,Word,com.fugo.wow,2021-08-03 14:37:36,MSK,Татарстан,Казань,android,10.0,5
27587,3,Games,Simulation,1560113405,2021-07-10 11:17:27,MSK,Москва,Москва,ios,14.5,4
26781,3,Games,Simulation,com.farmadventure.global,2021-08-07 18:44:31,MSK,Волгоградская область,Волгоград,android,10.0,3
27119,3,,,com.openmygame.games.android.wordpizza,2021-08-05 18:57:38,MSK+3,Новосибирская область,Новосибирск,Android,7.1.2,5
26785,5,Games,Puzzle,com.smallgiantgames.empires,2021-08-02 13:52:55,MSK+7,Приморский край,Артём,android,7.1,5
27133,5,Games,Casual,com.noxgames.merge.air.plane,2021-09-16 06:50:27,MSK,Белгородская область,Валуйки,android,10.0,4
27136,4,Games,Action,io.battle.war,2021-07-11 11:51:45,MSK,Воронежская область,Воронеж,android,10.0,3
26786,4,,,com.fingerlab.word.blockpuzzles,2021-08-03 14:39:52,MSK+7,Приморский край,Владивосток,android,10.0.0,5
27143,4,,,com.gma.water.sort.puzzle,2021-09-16 00:22:05,MSK,Чечня,Грозный,android,10.0.0,2
26787,5,Games,Simulation,com.codigames.hotel.empire.tycoon.idle.game,2021-09-16 04:56:45,MSK+2,Ханты-Мансийский АО,Нефтеюганск,android,10.0,4
27154,5,Applications,Entertainment,ru.brothersappsandgames.smashdiyslimefidgetslimy,2021-08-03 07:22:08,MSK+2,Башкортостан,Уфа,android,9.0,5
26804,3,,,com.qiiwi.wordington,2021-08-07 23:41:26,MSK+1,Самарская область,Самара,android,9.0.0,3
27157,4,Games,Simulation,com.viamep.protonbusroad,2021-07-11 14:34:04,MSK,Архангельская область,Архангельск,android,10.0,5
27162,4,Games,Action,com.Nobodyshot.kuboom,2021-08-03 16:30:20,MSK+2,Челябинская,Челябинск,android,9.0,5
27166,5,,,net.wargaming.wot.blitz,2021-08-03 12:39:41,MSK,Нижегородская область,Нижний Новгород,android,11.0.0,5
27180,5,Games,Casual,gg.sunday.catescape,2021-09-20 05:29:48,MSK+2,Курганская область,Курган,android,10.0,5
27318,3,Games,Adventure,net.wooga.junes_journey_hidden_object_mystery_game,2021-07-10 18:06:41,,,,android,9.0,5
27322,3,Games,Action,com.glu.zbs,2021-08-06 09:58:59,MSK,Москва,Москва,android,7.0,3
27333,4,,,com.openmygame.games.android.wordpizza,2021-08-02 15:25:15,MSK+1,Самарская область,,Android,8.0.0,5
27340,3,Games,Casual,com.supercell.hayday,2021-08-04 03:49:10,MSK+4,Хакасия,Абакан,android,11.0,5
27184,3,Games,Role Playing,1300588558,2021-08-08 18:06:06,MSK,Ставрополье,Ставрополь,ios,14.7.1,4
27185,3,Games,Arcade,fall.race.io,2021-08-03 22:12:38,MSK,Воронежская область,Борисоглебск,android,8.1.0,5
27189,3,Social Networking,None,505446332,2021-07-07 10:33:12,MSK,Краснодарский край,Краснодар,ios,14.2,5
27193,3,Games,Casual,com.playrix.homescapes,2021-09-20 14:01:37,MSK,Тульская область,Тула,android,7.1,5
27194,3,Applications,Video Players & Editors,com.tianxingjian.screenshot,2021-08-02 12:35:27,,Коми,Сыктывкар,android,10.0,3
27201,2,,,com.ea.games.r3_na,2021-09-18 08:28:13,MSK+2,Свердловская область,Екатеринбург,android,11.0.0,2
27204,5,Games,Action,com.hypercarrot.giantrush,2021-08-06 08:39:06,MSK,Ставрополье,Ставрополь,android,9.0,4
27348,3,Games,Simulation,com.yourstoryinteractive.sails.pirate.adventure,2021-07-10 19:53:19,MSK+2,Свердловская область,Екатеринбург,android,10.0,5
27352,5,Games,Strategy,net.wargaming.wot.blitz,2021-09-18 17:58:43,MSK,Москва,Москва,android,11.0,3
27358,4,,,com.marulgames.wordsurf,2021-08-06 23:39:49,MSK,Краснодарский край,Краснодар,android,11.0.0,5
27359,3,Games,Puzzle,com.blockpuzzle.classicbrickgames,2021-09-20 09:18:13,MSK,Московская область,Химки,android,10.0,4
27361,3,Games,Casual,1057889290,2021-07-10 11:14:56,MSK,Москва,Москва,ios,14.6,5
27210,4,,,com.gem.number.glnumber,2021-08-02 00:50:30,MSK,Санкт-Петербург,Санкт-Петербург,android,9.0.0,5
27220,4,,,com.gpp.beefactory,2021-07-05 09:41:09,MSK,Татарстан,,android,10.0.0,5
27221,5,,,com.Fidgtook07.tipstook,2021-08-02 14:03:00,MSK,Нижегородская область,Нижний Новгород,android,10,4
27381,4,Games,Casual,com.supercell.hayday,2021-09-15 22:04:56,MSK,Калмыкия,Элиста,android,5.0,5
27228,5,Games,Action,com.wb.goog.mkx,2021-09-18 02:39:33,MSK+3,Новосибирская область,Новосибирск,android,10.0,3
27234,3,Games,Word,com.qiiwi.wordington,2021-09-19 20:00:15,MSK+3,Омская область,Омск,android,11.0,2
27388,3,,,com.fugo.wow,2021-08-05 09:51:36,MSK+7,Хабаровский край,Хабаровск,android,11.0.0,5
27393,4,,,com.lhpstudio.mergeblock,2021-08-06 18:15:04,MSK+1,Самарская область,Самара,android,10.0.0,5
27235,3,Applications,Tools,com.autoclicker.simple.automatic.tap,2021-09-19 12:03:49,MSK,Липецкая область,Липецк,android,10.0,3
27236,3,Games,Casual,1531465966,2021-07-08 23:45:02,MSK,Москва,Москва,ios,13.6.1,5
27246,3,Games,Casual,com.playrix.homescapes,2021-08-08 10:55:19,MSK+7,Сахалин,Южно-Сахалинск,android,11.0,5
27403,5,Games,Sports,1466062521,2021-09-16 15:03:12,MSK,Москва,Москва,ios,14.6,5
27408,3,Games,Role Playing,com.lockwoodpublishing.avakinlife,2021-07-09 15:21:57,MSK,Московская область,Королёв,android,10.0,5
27409,3,Games,Casual,com.pronetis.ironball2,2021-09-19 17:40:22,MSK+2,Тюмень,Тюмень,android,10.0,4
27426,3,Games,Casual,com.ea.game.pvz2_row,2021-07-10 03:11:12,MSK,Санкт-Петербург,Санкт-Петербург,android,10.0,5
27434,5,Games,Simulation,com.yboga.dreamhospital,2021-08-02 16:47:56,MSK+2,Свердловская область,Екатеринбург,android,8.1.0,3
27435,4,,,com.borna.tapethrower,2021-09-20 09:51:10,MSK+2,Башкортостан,Уфа,android,10.0.0,5
27441,5,Games,Puzzle,com.gma.soda.sort.puzzle,2021-09-15 21:25:13,MSK+2,Челябинская,Магнитогорск,android,10.0,4
27455,5,,,com.fingerlab.word.blockpuzzles,2021-08-02 16:34:35,MSK,Москва,Москва,android,11.0.0,3
27458,3,,,1436433223,2021-07-05 17:44:49,MSK,Москва,Москва,iOS,14.0,3
27461,5,Games,Sports,eu.nordeus.topeleven.android,2021-08-04 05:29:46,MSK+3,Алтайский край,Барнаул,android,7.0,3
27258,3,Applications,Books & Reference,com.tuneonn.bhoot,2021-07-06 02:28:24,MSK,Москва,Москва,android,8.0.0,4
27263,4,,,com.openmygame.games.android.wordpizza,2021-07-08 15:55:33,MSK,Ростовская область,Ростов-на-Дону,Android,10,3
27275,4,,,com.barsstudios.craftheim,2021-09-18 09:02:46,,,,android,8.0.0,5
27278,4,,,com.hypercat.fnf,2021-09-17 17:14:41,MSK+3,Алтайский край,Барнаул,android,10.0.0,3
27287,3,Games,Strategy,net.wargaming.wot.blitz,2021-08-07 20:28:58,MSK,Москва,Москва,android,10.0,5
27288,4,Games,Role Playing,com.dc.hwsj,2021-08-02 22:05:27,MSK,Нижегородская область,Нижний Новгород,android,10.0,4
27290,4,Games,Strategy,br.com.tapps.vloggergoviral,2021-07-10 15:49:52,MSK+3,Новосибирская область,,android,10.0,3
27310,5,,,com.wb.goog.mkx,2021-08-08 10:30:11,MSK+2,Свердловская область,Екатеринбург,android,11.0.0,5
27314,4,,,dats.games.piercethemall,2021-08-03 13:43:55,MSK,Москва,Москва,Android,11.0,5
27486,5,Games,Simulation,com.nllc.slavic.gangster.style,2021-09-18 05:49:13,MSK+3,Новосибирская область,Новосибирск,android,11.0,4
27487,3,Games,Adventure,1179007417,2021-08-06 23:31:50,MSK,Москва,Москва,ios,14.4,3
27491,5,,,com.os.falcon.fnf.battle.friday.night.funkin,2021-08-04 13:16:17,,Коми,Сыктывкар,android,9.0.0,5
27497,3,,,ru.litres.android.readfree,2021-09-19 18:43:51,MSK+2,Свердловская область,Екатеринбург,Android,11,4
27503,4,,,io.gonative.android.xeeyk,2021-08-05 23:36:26,MSK+2,Свердловская область,Асбест,android,10,3
27507,4,Games,Simulation,com.cookapps.milliondollarinterior,2021-07-07 07:18:06,MSK+3,Новосибирская область,,android,9.0,1
27509,4,,,1561923965,2021-08-05 14:20:56,MSK,Москва,Москва,ios,14.7.1,4
26810,5,Games,Puzzle,com.water.balls,2021-09-17 07:47:14,MSK+1,Самарская область,Самара,android,11.0,5
27531,3,,,com.mergegames.myth,2021-07-11 02:59:34,MSK,Краснодарский край,Краснодар,android,10.0.0,4
26836,5,Games,Action,com.MA.LAC,2021-08-06 04:36:05,MSK+3,Новосибирская область,Новосибирск,android,9.0,3
27532,5,Games,Casual,com.jellybtn.boardkings,2021-08-07 11:01:32,MSK,Нижегородская область,Нижний Новгород,android,10.0,5
27540,5,Games,Simulation,com.cdgames.fidget3d,2021-09-19 08:03:51,MSK+7,Саха (Якутия),Якутск,android,10.0,3
27561,3,Games,Action,com.mobile.legends,2021-07-05 08:21:58,MSK+4,Красноярский край,Красноярск,android,11.0,2
27564,5,Games,Board,com.pixel.art.coloring.color.number,2021-09-16 06:35:04,MSK,Татарстан,Казань,android,10.0,3
27567,3,Games,Action,com.edkongames.mobs,2021-09-16 08:48:47,MSK+9,Камчатский край,Елизово,android,10.0,3
27570,3,,,com.tilemaster.puzzle.block.match,2021-08-03 06:31:03,,,,android,10.0.0,3
27571,4,Games,Word,com.fugo.wow,2021-08-02 08:17:19,MSK+4,Кемеровская область,Кемерово,android,9.0,3
27577,4,,,com.fingersoft.hillclimb,2021-08-02 11:05:32,MSK+3,Алтайский край,Барнаул,android,10,5
27578,4,Games,Arcade,war.of.islands,2021-07-10 12:01:22,MSK+5,Бурятия,Улан-Удэ,android,10.0,5
26838,3,,,com.nexters.herowars,2021-07-11 06:23:13,MSK+2,Ханты-Мансийский АО,Югорск,android,10.0.0,4
27596,3,,,com.lokicraft.craftingbuilding9,2021-07-09 17:16:08,MSK+2,Башкортостан,,android,8.1.0,3
26859,5,Games,Action,ninja.creed.sniper.real3d.action.free.android,2021-09-15 12:32:09,MSK+1,Самарская область,,android,10.0,5
27623,3,Games,Casual,com.playrix.homescapes,2021-08-08 15:50:43,MSK,Москва,Москва,android,11.0,5
27635,4,,,com.onetongames.bmho,2021-08-02 19:52:41,MSK,Саратовская область,Саратов,Android,10,5
27637,3,Games,Puzzle,com.easybrain.art.puzzle,2021-09-15 18:00:14,MSK+2,Свердловская область,Екатеринбург,android,10.0,4
27638,5,Games,Action,1494287331,2021-09-17 14:05:32,MSK,Санкт-Петербург,Санкт-Петербург,ios,10.3.4,5
26862,5,Games,Word,com.fugo.wow,2021-09-16 00:47:40,,,,android,9.0,5
26878,3,,,net.DuckyGames.CraftIsland,2021-07-06 01:36:06,,,,android,7.0.0,5
27644,5,Games,Word,es.socialpoint.wordlife,2021-08-04 12:23:14,MSK,Москва,Москва,android,9.0,5
27654,5,Games,Sports,com.firsttouchgames.smp,2021-09-20 22:29:03,MSK,Брянская область,Брянск,android,10.0,4
27658,5,Games,Puzzle,sortpuz.water.sort.puzzle.game,2021-08-04 12:39:50,,,,android,10.0,3
27666,4,Games,Puzzle,com.teamtricky.tc,2021-08-02 12:48:17,MSK,Московская область,Красноармейск,android,9.0,4
27672,4,,,com.cg.fanofguns,2021-08-02 10:15:57,MSK+1,Самарская область,,Android,10,3
27673,3,Games,Adventure,1158967485,2021-07-11 19:28:34,MSK,Санкт-Петербург,Санкт-Петербург,ios,14.6,3
27699,5,Games,Adventure,com.minecrafting.craftbuilding.tubocrafting.mastercrafting,2021-09-19 14:54:54,MSK+1,Удмуртия,Ижевск,android,8.1.0,3
27700,5,Games,Strategy,heroes.battle.strategy.card.game,2021-09-18 12:08:10,MSK+5,Иркутская область,Иркутск,android,10.0,5
27707,5,,,com.fluo.nui.cs.editor,2021-09-17 06:09:37,MSK,Москва,Москва,android,8.0.0,3
27718,5,Games,Strategy,com.socialquantum.acityint,2021-08-04 09:18:50,MSK,Татарстан,Казань,android,6.0,3
27725,4,Games,Action,com.crewmate.adventure.animation.parkour,2021-07-11 18:51:10,MSK,Ярославская область,Ярославль,android,9.0,3
27732,3,Lifestyle,None,351331194,2021-07-05 15:57:51,MSK+2,Свердловская область,Екатеринбург,ios,14.6,4
27737,3,Games,Puzzle,com.easybrain.sudoku.android,2021-07-08 18:24:03,MSK,Москва,Москва,android,9.0,5
27742,4,Lifestyle,None,351331194,2021-08-06 04:31:32,MSK+2,Тюмень,Тюмень,ios,14.6,3
27745,3,Games,Simulation,com.paurau.MakeHer,2021-09-16 15:33:49,MSK+1,Самарская область,Самара,android,10.0,3
27753,4,,,com.KaueRosa.CityTakeover,2021-07-10 17:57:15,MSK+2,Оренбургская область,Оренбург,Android,10.0.0,3
27763,5,,,com.Seriously.BestFiends,2021-09-18 08:29:38,MSK+3,Новосибирская область,Новосибирск,android,10.0.0,5
27780,4,Games,Puzzle,com.matchington.mansion,2021-08-03 16:44:39,MSK,Москва,Москва,android,10.0,5
27782,4,Applications,Communication,ir.ilmili.telegraph,2021-07-05 12:27:16,MSK,Краснодарский край,Геленджик,android,10.0,4
27822,4,,,com.zibox.secretszibox,2021-07-08 10:05:08,MSK,Краснодарский край,Краснодар,android,10,5
27834,5,,,com.fidgettrading.game,2021-08-02 07:48:30,MSK,Краснодарский край,Краснодар,android,11.0.0,4
27842,4,Games,Strategy,com.dreamotion.roadtovalor,2021-07-09 18:04:46,,,,android,10.0,3
27881,5,Games,Puzzle,com.playstrom.dop2,2021-08-07 11:17:40,MSK+2,Пермский край,Пермь,android,10.0,4
27885,3,,,com.openmygame.games.android.wordpizza,2021-07-06 20:24:17,MSK+2,Свердловская область,Екатеринбург,Android,9,5
27886,5,,,com.aviapp.translator,2021-08-03 10:42:28,MSK,Чечня,Грозный,android,6.0.0,3
27888,5,Applications,Shopping,com.allgoritm.youla,2021-09-19 15:36:25,MSK,Ульяновская область,Ульяновск,android,11.0,5
27890,3,Games,Puzzle,com.crazylabs.neon.light.maze,2021-08-02 15:34:17,MSK,Ленинградская область,Тосно,android,9.0,3
27909,5,Games,Adventure,com.zeptolab.evopop,2021-09-17 06:53:15,MSK,Нижегородская область,Нижний Новгород,android,10.0,5
27924,5,Games,Casual,art.color.planet.paint.by.number.game.puzzle.free,2021-08-08 09:18:53,,,,android,8.1.0,5
27925,5,,,com.ChillyRoom.DungeonShooter,2021-09-18 09:12:13,MSK+1,Самарская область,Самара,android,10,4
27929,3,Games,Simulation,com.beingame.zc.zombie.shelter.survival,2021-09-18 10:38:08,MSK,Московская область,Щёлково,android,11.0,2
27957,3,,,Draziw.Button.Mines,2021-07-09 14:30:29,MSK,Орловская область,Орёл,android,8.0.0,5
27963,3,,,com.nexters.herowars,2021-07-11 06:31:24,MSK+1,Самарская область,Самара,android,11.0.0,5
27965,5,,,com.solitaire.fun.free.klondike.cardgames.farm.friends,2021-09-18 02:26:05,MSK,Татарстан,Казань,android,11,3
27972,5,,,com.mm.tetris.classic.free,2021-08-04 12:27:03,MSK,Ульяновская область,Ульяновск,android,9,5
28012,5,,,com.fg.flying.mosquito.transform.robot.war.robot.car.games,2021-08-06 10:32:00,MSK+3,Новосибирская область,Новосибирск,android,9,4
28015,5,Games,Action,com.axlebolt.standoff2,2021-08-04 11:46:07,MSK+1,Самарская область,Самара,android,9.0,5
28016,4,,,com.anyreads.patephone,2021-07-06 01:22:54,MSK,Воронежская область,Воронеж,android,11,4
28017,4,,,fi.twomenandadog.zombiecatchers,2021-08-03 00:07:38,MSK,Тульская область,Тула,android,10.0.0,5
28032,3,Games,Casual,com.merge.cube.winner,2021-09-15 11:28:05,MSK+3,Алтайский край,Барнаул,android,8.1.0,3
28037,3,Games,Role Playing,1300588558,2021-09-16 09:28:02,MSK+3,Новосибирская область,Новосибирск,ios,14.2,5
28038,3,Games,Adventure,com.deuscraft.TurboTeam,2021-08-06 17:32:30,MSK+4,Красноярский край,Иланский,android,8.1.0,4
